entry_id,code,role
17772,562111,training
17773,562111,test
17774,562111,examples
17775,562111,validation
17776,562111,examples
17777,562111,training
17778,562111,training
17779,562111,examples
17780,562112,training
17781,562112,training
17782,562112,examples
17783,562112,test
17784,562112,validation
17785,562119,test
17786,562119,validation
17787,562119,training
17788,562119,validation
17789,562119,examples
17790,562119,examples
17791,562119,training
17792,562119,training
17793,562119,examples
17794,562211,validation
17795,562211,examples
17796,562211,test
17797,562211,training
17798,562211,test
17799,562211,examples
17800,562211,test
17801,562211,training
17802,562211,examples
17803,562211,training
17804,562211,training
17805,562211,training
17806,562211,validation
17807,562211,validation
17808,562211,examples
17809,562211,examples
17810,562211,training
17811,562212,validation
17812,562212,validation
17813,562212,examples
17814,562212,training
17815,562212,test
17816,562212,training
17817,562212,examples
17818,562212,test
17819,562212,training
17820,562212,training
17821,562212,validation
17822,562212,examples
17823,562212,examples
17824,562213,validation
17825,562213,training
17826,562213,training
17827,562213,validation
17828,562213,examples
17829,562213,training
17830,562213,examples
17831,562213,test
17832,562213,examples
17833,562219,training
17834,562219,training
17835,562219,validation
17836,562219,examples
17837,562219,test
17838,562910,training
17839,562910,validation
17840,562910,examples
17841,562910,training
17842,562910,examples
17843,562910,test
17844,562910,training
17845,562910,validation
17846,562910,validation
17847,562910,examples
17848,562910,training
17849,562910,training
17850,562910,examples
17851,562910,training
17852,562910,test
17853,562910,test
17854,562910,examples
17855,562910,validation
17856,562920,examples
17857,562920,training
17858,562920,test
17859,562920,validation
17860,562920,training
17861,562991,examples
17862,562991,test
17863,562991,examples
17864,562991,validation
17865,562991,validation
17866,562991,training
17867,562991,examples
17868,562991,training
17869,562991,training
17870,562998,examples
17871,562998,test
17872,562998,validation
17873,562998,validation
17874,562998,training
17875,562998,examples
17876,562998,examples
17877,562998,training
17878,562998,training
17879,562998,training
17880,562998,test
17881,611110,training
17882,611110,test
17883,611110,examples
17884,611110,training
17885,611110,examples
17886,611110,validation
17887,611110,examples
17888,611110,test
17889,611110,test
17890,611110,validation
17891,611110,training
17892,611110,validation
17893,611110,validation
17894,611110,examples
17895,611110,examples
17896,611110,training
17897,611110,validation
17898,611110,training
17899,611110,examples
17900,611110,examples
17901,611110,training
17902,611110,training
17903,611110,training
17904,611110,test
17905,611110,examples
17906,611110,examples
17907,611110,training
17908,611110,validation
17909,611110,training
17910,611210,validation
17911,611210,training
17912,611210,training
17913,611210,training
17914,611210,test
17915,611210,examples
17916,611210,validation
17917,611210,examples
17918,611210,test
17919,611210,examples
17920,611310,validation
17921,611310,training
17922,611310,training
17923,611310,test
17924,611310,training
17925,611310,test
17926,611310,training
17927,611310,validation
17928,611310,test
17929,611310,training
17930,611310,examples
17931,611310,validation
17932,611310,training
17933,611310,training
17934,611310,training
17935,611310,validation
17936,611310,validation
17937,611310,examples
17938,611310,examples
17939,611310,examples
17940,611310,test
17941,611310,examples
17942,611310,examples
17943,611310,examples
17944,611310,examples
17945,611310,training
17946,611410,test
17947,611410,training
17948,611410,validation
17949,611410,examples
17950,611410,training
17951,611410,examples
17952,611420,validation
17953,611420,training
17954,611420,examples
17955,611420,test
17956,611420,examples
17957,611420,training
17958,611420,validation
17959,611420,training
17960,611430,examples
17961,611430,training
17962,611430,test
17963,611430,examples
17964,611430,validation
17965,611430,training
17966,611511,examples
17967,611511,training
17968,611511,examples
17969,611511,test
17970,611511,examples
17971,611511,validation
17972,611511,validation
17973,611511,training
17974,611511,training
17975,611512,training
17976,611512,validation
17977,611512,examples
17978,611512,examples
17979,611512,test
17980,611512,training
17981,611513,training
17982,611513,validation
17983,611513,examples
17984,611513,training
17985,611513,examples
17986,611513,validation
17987,611513,training
17988,611513,test
17989,611513,examples
17990,611513,test
17991,611519,test
17992,611519,examples
17993,611519,training
17994,611519,examples
17995,611519,validation
17996,611519,training
17997,611519,training
17998,611519,examples
17999,611519,training
18000,611519,training
18001,611519,validation
18002,611519,examples
18003,611519,training
18004,611519,examples
18005,611519,validation
18006,611519,training
18007,611519,training
18008,611519,training
18009,611519,test
18010,611519,training
18011,611519,training
18012,611519,validation
18013,611519,test
18014,611519,examples
18015,611519,test
18016,611519,validation
18017,611519,examples
18018,611519,validation
18019,611519,examples
18020,611519,validation
18021,611519,validation
18022,611519,test
18023,611519,examples
18024,611519,examples
18025,611519,training
18026,611519,examples
18027,611519,training
18028,611519,test
18029,611610,validation
18030,611610,examples
18031,611610,training
18032,611610,training
18033,611610,examples
18034,611610,test
18035,611610,test
18036,611610,test
18037,611610,examples
18038,611610,training
18039,611610,training
18040,611610,validation
18041,611610,examples
18042,611610,training
18043,611610,validation
18044,611610,examples
18045,611610,training
18046,611610,examples
18047,611610,training
18048,611610,examples
18049,611610,training
18050,611610,validation
18051,611620,test
18052,611620,examples
18053,611620,validation
18054,611620,test
18055,611620,training
18056,611620,training
18057,611620,validation
18058,611620,examples
18059,611620,training
18060,611620,training
18061,611620,validation
18062,611620,validation
18063,611620,examples
18064,611620,examples
18065,611620,examples
18066,611620,training
18067,611620,validation
18068,611620,training
18069,611620,test
18070,611620,training
18071,611620,validation
18072,611620,examples
18073,611620,examples
18074,611620,test
18075,611620,examples
18076,611620,training
18077,611620,training
18078,611620,examples
18079,611620,training
18080,611620,examples
18081,611620,test
18082,611620,training
18083,611620,validation
18084,611630,test
18085,611630,training
18086,611630,training
18087,611630,validation
18088,611630,examples
18089,611630,examples
18090,611691,examples
18091,611691,training
18092,611691,examples
18093,611691,validation
18094,611691,examples
18095,611691,training
18096,611691,training
18097,611691,validation
18098,611691,test
18099,611691,training
18100,611691,test
18101,611692,training
18102,611692,examples
18103,611692,test
18104,611692,validation
18105,611699,test
18106,611699,examples
18107,611699,test
18108,611699,examples
18109,611699,validation
18110,611699,examples
18111,611699,training
18112,611699,training
18113,611699,training
18114,611699,training
18115,611699,training
18116,611699,examples
18117,611699,training
18118,611699,examples
18119,611699,validation
18120,611699,validation
18121,611710,examples
18122,611710,validation
18123,611710,training
18124,611710,validation
18125,611710,validation
18126,611710,training
18127,611710,test
18128,611710,training
18129,611710,examples
18130,611710,examples
18131,611710,training
18132,611710,test
18133,611710,examples
18134,621111,training
18135,621111,training
18136,621111,examples
18137,621111,training
18138,621111,validation
18139,621111,test
18140,621111,examples
18141,621111,examples
18142,621111,training
18143,621111,training
18144,621111,validation
18145,621111,training
18146,621111,test
18147,621111,test
18148,621111,training
18149,621111,training
18150,621111,examples
18151,621111,examples
18152,621111,examples
18153,621111,validation
18154,621111,validation
18155,621111,training
18156,621111,examples
18157,621111,training
18158,621111,training
18159,621111,examples
18160,621111,training
18161,621111,test
18162,621111,training
18163,621111,training
18164,621111,training
18165,621111,examples
18166,621111,examples
18167,621111,validation
18168,621111,test
18169,621111,test
18170,621111,validation
18171,621111,validation
18172,621111,examples
18173,621111,validation
18174,621111,examples
18175,621112,examples
18176,621112,training
18177,621112,examples
18178,621112,training
18179,621112,training
18180,621112,test
18181,621112,examples
18182,621112,validation
18183,621112,test
18184,621112,validation
18185,621210,training
18186,621210,examples
18187,621210,training
18188,621210,training
